Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Subgenus,Species
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Nannomys,musculoides
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Mus,musculus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Mus,musculus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Mus,musculus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Mus,musculus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Mus,musculus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Mus,musculus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Nannomys,neavei
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Nannomys,orangiae
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Nannomys,oubanguii
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Coelomys,pahari
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Pyromys,phillipsi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Pyromys,platythrix
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Pyromys,saxicola
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Nannomys,setulosus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Nannomys,setzeri
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Pyromys,shortridgei
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Nannomys,sorella
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Mus,spicilegus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Mus,spretus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Nannomys,tenellus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Mus,terricolor
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Nannomys,triton
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mus,Coelomys,vulcani
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mylomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mylomys,,dybowskii
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Mylomys,,rex
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Myomyscus,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Myomyscus,,angolensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Myomyscus,,brockmani
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Myomyscus,,verreauxii
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Myomyscus,,yemeni
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Nesokia,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Nesokia,,bunnii
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Nesokia,,indica
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Nesoromys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Nesoromys,,ceramicus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Nilopegamys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Nilopegamys,,plumbeus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Niviventer,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Niviventer,,andersoni
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Niviventer,,brahma
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Niviventer,,cameroni
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Niviventer,,confucianus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Niviventer,,coninga
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Niviventer,,cremoriventer
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Niviventer,,culturatus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Niviventer,,eha
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Niviventer,,excelsior
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Niviventer,,fraternus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Niviventer,,fulvescens
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Niviventer,,hinpoon
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Niviventer,,langbianis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Niviventer,,lepturus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Niviventer,,niviventer
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Niviventer,,rapit
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Niviventer,,tenaster
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Notomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Notomys,,alexis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Notomys,,amplus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Notomys,,aquilo
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Notomys,,cervinus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Notomys,,fuscus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Notomys,,longicaudatus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Notomys,,macrotis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Notomys,,mitchellii
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Notomys,,mordax
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Oenomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Oenomys,,hypoxanthus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Oenomys,,ornatus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Palawanomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Palawanomys,,furvus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Papagomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Papagomys,,armandvillei
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Papagomys,,theodorverhoeveni
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Parahydromys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Parahydromys,,asper
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Paraleptomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Paraleptomys,,rufilatus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Paraleptomys,,wilhelmina
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Paramelomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Paramelomys,,gressitti
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Paramelomys,,levipes
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Paramelomys,,lorentzii
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Paramelomys,,mollis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Paramelomys,,moncktoni
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Paramelomys,,naso
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Paramelomys,,platyops
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Paramelomys,,rubex
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Paramelomys,,steini
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Paruromys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Paruromys,,dominator
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Paulamys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Paulamys,,naso
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pelomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pelomys,,campanae
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pelomys,,fallax
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pelomys,,hopkinsi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pelomys,,isseli
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pelomys,,minor
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Phloeomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Phloeomys,,cumingi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Phloeomys,,pallidus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pithecheir,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pithecheir,,melanurus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pithecheir,,parvus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pithecheirops,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pithecheirops,,otion
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pogonomelomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pogonomelomys,,bruijni
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pogonomelomys,,mayeri
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pogonomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pogonomys,,championi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pogonomys,,fergussoniensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pogonomys,,loriae
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pogonomys,,macrourus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pogonomys,,sylvestris
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Praomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Praomys,,daltoni
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Praomys,,degraaffi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Praomys,,delectorum
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Praomys,,derooi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Praomys,,hartwigi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Praomys,,jacksoni
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Praomys,,lukolelae
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Praomys,,minor
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Praomys,,misonnei
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Praomys,,morio
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Praomys,,mutoni
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Praomys,,obscurus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Praomys,,petteri
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Praomys,,rostratus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Praomys,,tullbergi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Praomys,,verschureni
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Protochromys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Protochromys,,fellowsi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudohydromys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudohydromys,,ellermani
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudohydromys,,fuscus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudohydromys,,murinus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudohydromys,,occidentalis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,albocinereus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,apodemoides
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,australis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,bolami
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,calabyi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,chapmani
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,delicatulus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,desertor
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,fieldi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,fumeus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,glaucus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,gouldii
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,gracilicaudatus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,hermannsburgensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,higginsi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,johnsoni
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,laborifex
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,nanus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,novaehollandiae
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,occidentalis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,oralis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,patrius
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,pilligaensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Pseudomys,,shortridgei
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,adustus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,andamanensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,annandalei
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,arfakiensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,argentiventer
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,arrogans
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,baluensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,blangorum
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,bontanus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,burrus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,colletti
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,elaphinus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,enganus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,everetti
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,exulans
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,feliceus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,fuscipes
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,giluwensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,hainaldi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,hoffmanni
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,hoogerwerfi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,jobiensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,koopmani
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,korinchi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,leucopus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,losea
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,lugens
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,lutreolus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,macleari
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,marmosurus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,mindorensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,mollicomulus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,montanus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,mordax
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,morotaiensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,nativitatis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,niobe
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,nitidus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,norvegicus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,novaeguineae
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,omichlodes
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,osgoodi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,palmarum
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,pelurus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,pococki
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,praetor
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,pyctoris
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,ranjiniae
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,rattus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,richardsoni
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,salocco
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,sanila
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,satarae
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,simalurensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,sordidus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,steini
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,stoicus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,tanezumi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,tawitawiensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,timorensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,tiomanicus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,tunneyi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,vandeuseni
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,verecundus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,villosissimus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rattus,,xanthurus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rhabdomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rhabdomys,,dilectus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rhabdomys,,pumilio
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rhagamys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rhagamys,,orthodon
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rhynchomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rhynchomys,,isarogensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Rhynchomys,,soricoides
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Solomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Solomys,,ponceleti
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Solomys,,salamonis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Solomys,,salebrosus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Solomys,,sapientis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Solomys,,spriggsarum
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Sommeromys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Sommeromys,,macrorhinos
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Spelaeomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Spelaeomys,,florensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Srilankamys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Srilankamys,,ohiensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Stenocephalemys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Stenocephalemys,,albipes
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Stenocephalemys,,albocaudata
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Stenocephalemys,,griseicauda
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Stenocephalemys,,ruppi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Stochomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Stochomys,,longicaudatus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Sundamys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Sundamys,,infraluteus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Sundamys,,maxi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Sundamys,,muelleri
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Taeromys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Taeromys,,arcuatus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Taeromys,,callitrichus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Taeromys,,celebensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Taeromys,,hamatus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Taeromys,,microbullatus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Taeromys,,punicans
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Taeromys,,taerae
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Tarsomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Tarsomys,,apoensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Tarsomys,,echinatus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Tateomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Tateomys,,macrocercus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Tateomys,,rhinogradoides
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Thallomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Thallomys,,loringi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Thallomys,,nigricauda
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Thallomys,,paedulcus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Thallomys,,shortridgei
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Thamnomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Thamnomys,,kempi
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Thamnomys,,major
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Thamnomys,,venustus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Tokudaia,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Tokudaia,,muenninki
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Tokudaia,,osimensis
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Tryphomys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Tryphomys,,adustus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Uromys,,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Uromys,Uromys,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Uromys,Cyromys,
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Uromys,Uromys,anak
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Uromys,Uromys,boeadii
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Uromys,Uromys,caudimaculatus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Uromys,Uromys,emmae
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Uromys,Uromys,hadrourus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Uromys,Cyromys,imperator
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Uromys,Uromys,neobritannicus
RODENTIA,MYOMORPHA,,Muroidea,Muridae,Murinae,,Uromys,Cyromys,porculus
