"","Matrix","Taxa","Characters","Living","Source","Tax.level"
"3656","GS2014-BT-2.nex","Orycteropus","28","TRUE","Wilson & Reeder","Genus"
"3659","GS2014-BT-2.nex","Rhynchocyon_cirnei","28","TRUE","Fritz Tree","Species"
"3660","GS2014-BT-2.nex","Rhynchocyon_chrysopygus","28","TRUE","Fritz Tree","Species"
"3661","GS2014-BT-2.nex","Rhynchocyon_petersi","28","TRUE","Fritz Tree","Species"
"3662","GS2014-BT-2.nex","Petrodromus_tetradactylus","28","TRUE","Fritz Tree","Species"
"3663","GS2014-BT-2.nex","Elephantulus_rozeti","28","TRUE","Fritz Tree","Species"
"3664","GS2014-BT-2.nex","Elephantulus_rupestris","28","TRUE","Fritz Tree","Species"
"3665","GS2014-BT-2.nex","Elephantulus_revoili","28","TRUE","Fritz Tree","Species"
"3666","GS2014-BT-2.nex","Elephantulus_brachyrhynchus","28","TRUE","Fritz Tree","Species"
"3667","GS2014-BT-2.nex","Elephantulus_rufescens","28","TRUE","Fritz Tree","Species"
"3668","GS2014-BT-2.nex","Elephantulus_intufi","28","TRUE","Fritz Tree","Species"
"3669","GS2014-BT-2.nex","Elephantulus_myurus","28","TRUE","Fritz Tree","Species"
"3670","GS2014-BT-2.nex","Macroscelides_proboscideus","28","TRUE","Fritz Tree","Species"
"3671","GS2014-BT.nex","Trichosurus_vulpecula","107","TRUE","Fritz Tree","Species"
"3673","GS2014-BT.nex","Bettongia_moyesi","107","TRUE","Wilson & Reeder","Genus"
"3674","GS2014-BT.nex","Bettongia_penicillata","107","TRUE","Fritz Tree","Species"
"3676","GS2014-BT.nex","Dendrolagus_lumholtzi","107","TRUE","Fritz Tree","Species"
"3677","GS2014-BT.nex","Dorcopsis_muelleri","107","TRUE","Fritz Tree","Species"
"3683","GS2014-BT.nex","Hypsiprymnodon_moschatus","107","TRUE","Fritz Tree","Species"
"3684","GS2014-BT.nex","Macropus_rufus","107","TRUE","Fritz Tree","Species"
"3688","GS2014-BT.nex","Petrogale_penicillata","107","TRUE","Fritz Tree","Species"
"3689","GS2014-BT.nex","Potorous_tridactylus","107","TRUE","Fritz Tree","Species"
"3694","GS2014-BT.nex","Thylogale_thetis","107","TRUE","Fritz Tree","Species"
"3697","GS2014-BT.nex","Wallabia_bicolor","107","TRUE","Fritz Tree","Species"
"3734","GS2014-CB.nex","Arctocephalus_pusillus","107","TRUE","Fritz Tree","Species"
"3740","GS2014-CB.nex","Callorhinus_ursinus","107","TRUE","Fritz Tree","Species"
"3741","GS2014-CB.nex","Zalophus_californianus","107","TRUE","Fritz Tree","Species"
"3742","GS2014-CB.nex","Zalophus_wollebaeki","107","TRUE","Fritz Tree","Species"
"3743","GS2014-CB.nex","Zalophus_japonicus","107","TRUE","Fritz Tree","Species"
"3744","GS2014-CB.nex","Eumetopias_jubatus","107","TRUE","Fritz Tree","Species"
"3745","GS2014-CB.nex","Neophoca_cinerea","107","TRUE","Fritz Tree","Species"
"3746","GS2014-CB.nex","Phocarctos_hookeri","107","TRUE","Fritz Tree","Species"
"3747","GS2014-CB.nex","Otaria_byronia","107","TRUE","Wilson & Reeder","Genus"
"3755","GS2014-CB.nex","Callorhinus_gilmorei","107","TRUE","Wilson & Reeder","Genus"
"3756","GS2014-CB.nex","Neophoca_palatina","107","TRUE","Wilson & Reeder","Species"
"3762","GS2014-CC.nex","Dasypus_punctatus","25","TRUE","Wilson & Reeder","Species"
"3763","GS2014-CC.nex","Dasypus_hybridus","25","TRUE","Fritz Tree","Species"
"3764","GS2014-CC.nex","Dasypus_kappleri","25","TRUE","Fritz Tree","Species"
"3765","GS2014-CC.nex","Dasypus_novemcinctus","25","TRUE","Fritz Tree","Species"
"3766","GS2014-CC.nex","Dasypus_septemcinctus","25","TRUE","Fritz Tree","Species"
"3767","GS2014-CC.nex","Dasypus_bellus","25","TRUE","Wilson & Reeder","Species"
"3769","GS2014-CS.nex","Amblysomus_hottentotus","403","TRUE","Fritz Tree","Species"
"3780","GS2014-CS.nex","Canis_spp.","403","TRUE","Wilson & Reeder","Genus"
"3782","GS2014-CS.nex","Chrysochloris_asiatica","403","TRUE","Fritz Tree","Species"
"3783","GS2014-CS.nex","Condylura_cristata","403","TRUE","Fritz Tree","Species"
"3785","GS2014-CS.nex","Dasypus_novemcinctus","403","TRUE","Fritz Tree","Species"
"3786","GS2014-CS.nex","Didelphis_virginiana","403","TRUE","Fritz Tree","Species"
"3789","GS2014-CS.nex","Echinops_telfairi","403","TRUE","Fritz Tree","Species"
"3790","GS2014-CS.nex","Elephantulus_intufi","403","TRUE","Fritz Tree","Species"
"3791","GS2014-CS.nex","Equus_caballus","403","TRUE","Fritz Tree","Species"
"3792","GS2014-CS.nex","Erinaceus_europaeus","403","TRUE","Fritz Tree","Species"
"3800","GS2014-CS.nex","Hemicentetes_semispinosus","403","TRUE","Fritz Tree","Species"
"3805","GS2014-CS.nex","Lemur_catta","403","TRUE","Fritz Tree","Species"
"3806","GS2014-CS.nex","Loxodonta_africana","403","TRUE","Fritz Tree","Species"
"3807","GS2014-CS.nex","Macroscelides_proboscideus","403","TRUE","Fritz Tree","Species"
"3813","GS2014-CS.nex","Microgale_talazaci","403","TRUE","Fritz Tree","Species"
"3825","GS2014-CS.nex","Orycteropus_afer","403","TRUE","Fritz Tree","Species"
"3829","GS2014-CS.nex","Petrodromus_tetradactylus","403","TRUE","Fritz Tree","Species"
"3833","GS2014-CS.nex","Potamogale_velox","403","TRUE","Fritz Tree","Species"
"3834","GS2014-CS.nex","Procavia_capensis","403","TRUE","Fritz Tree","Species"
"3842","GS2014-CS.nex","Rhynchocyon_cirnei","403","TRUE","Fritz Tree","Species"
"3847","GS2014-CS.nex","Setifer_setosus","403","TRUE","Fritz Tree","Species"
"3849","GS2014-CS.nex","Tenrec_ecaudatus","403","TRUE","Fritz Tree","Species"
"3857","GS2014-CS.nex","Trichechus_manatus","403","TRUE","Fritz Tree","Species"
"3858","GS2014-CS.nex","Tupaia_glis","403","TRUE","Fritz Tree","Species"
"3873","GS2014-GA.nex","Orycteropus","175","TRUE","Wilson & Reeder","Genus"
"3874","GS2014-GA.nex","Macroscelidea","175","TRUE","Wilson & Reeder","Order"
"3875","GS2014-GA.nex","Hyracoidea","175","TRUE","Wilson & Reeder","Order"
"3878","GS2014-GA.nex","Sirenia","175","TRUE","Wilson & Reeder","Order"
"3925","GS2014-KH.nex","Dasypus","453","TRUE","Wilson & Reeder","Genus"
"3928","GS2014-KH.nex","Didelphis","453","TRUE","Wilson & Reeder","Genus"
"3931","GS2014-KH.nex","Erinaceus","453","TRUE","Wilson & Reeder","Genus"
"3959","GS2014-KH.nex","Ornithorhynchus","453","TRUE","Wilson & Reeder","Genus"
"3998","GS2014-ML.nex","Noronhomys_vespuccii","98","TRUE","Wilson & Reeder","Species"
"3999","GS2014-ML.nex","Holochilus_primigenus","98","TRUE","Wilson & Reeder","Genus"
"4001","GS2014-ML.nex","Holochilus_sciureus","98","TRUE","Fritz Tree","Species"
"4002","GS2014-ML.nex","Holochilus_chacarius","98","TRUE","Fritz Tree","Species"
"4003","GS2014-ML.nex","Holochilus_brasiliensis","98","TRUE","Fritz Tree","Species"
"4004","GS2014-ML.nex","Pseudoryzomys_simplex","98","TRUE","Fritz Tree","Species"
"4005","GS2014-ML.nex","Amphinectomys_savamis","98","TRUE","Wilson & Reeder","Species"
"4009","GS2014-ML.nex","Lundomys_molitor","98","TRUE","Fritz Tree","Species"
"4010","GS2014-ML.nex","Melanomys_caliginosus","98","TRUE","Fritz Tree","Species"
"4011","GS2014-ML.nex","Neacomys_spinosus","98","TRUE","Fritz Tree","Species"
"4012","GS2014-ML.nex","Nectomys_squamipes","98","TRUE","Fritz Tree","Species"
"4013","GS2014-ML.nex","Nesoryzomys_narboroughi","98","TRUE","Wilson & Reeder","Genus"
"4014","GS2014-ML.nex","Nesoryzomys_swarthi","98","TRUE","Fritz Tree","Species"
"4015","GS2014-ML.nex","Oecomys_catherinae","98","TRUE","Fritz Tree","Species"
"4016","GS2014-ML.nex","Oligoryzomys_flavescens","98","TRUE","Fritz Tree","Species"
"4017","GS2014-ML.nex","Oligoryzomys_nigripes","98","TRUE","Fritz Tree","Species"
"4018","GS2014-ML.nex","Oryzomys_couesi","98","TRUE","Fritz Tree","Species"
"4019","GS2014-ML.nex","Oryzomys_palustris","98","TRUE","Fritz Tree","Species"
"4020","GS2014-ML.nex","Sigmodontomys_alfari","98","TRUE","Fritz Tree","Species"
"4032","GS2014-OL.nex","Cynocephalidae","150","TRUE","Wilson & Reeder","Family"
"4033","GS2014-OL.nex","Tupaia","150","TRUE","Wilson & Reeder","Genus"
"4068","GS2014-OT.nex","Didelphis","317","TRUE","Wilson & Reeder","Genus"
"4070","GS2014-OT.nex","Erinaceus","317","TRUE","Wilson & Reeder","Genus"
"4096","GS2014-OT.nex","Notoryctes","317","TRUE","Wilson & Reeder","Genus"
"4104","GS2014-PT.nex","Dermoptera","360","TRUE","Wilson & Reeder","Order"
"4105","GS2014-PT.nex","Tupaia","360","TRUE","Wilson & Reeder","Genus"
"4106","GS2014-PT.nex","Alouatta","360","TRUE","Wilson & Reeder","Genus"
"4107","GS2014-PT.nex","Aotus","360","TRUE","Wilson & Reeder","Genus"
"4108","GS2014-PT.nex","Arctocebus","360","TRUE","Wilson & Reeder","Genus"
"4109","GS2014-PT.nex","Callicebus","360","TRUE","Wilson & Reeder","Genus"
"4111","GS2014-PT.nex","Cheirogaleus","360","TRUE","Wilson & Reeder","Genus"
"4112","GS2014-PT.nex","Chlorocebus","360","TRUE","Wilson & Reeder","Genus"
"4113","GS2014-PT.nex","Colobus","360","TRUE","Wilson & Reeder","Genus"
"4114","GS2014-PT.nex","Daubentonia","360","TRUE","Wilson & Reeder","Genus"
"4115","GS2014-PT.nex","Galago","360","TRUE","Wilson & Reeder","Genus"
"4116","GS2014-PT.nex","Hylobates","360","TRUE","Wilson & Reeder","Genus"
"4120","GS2014-PT.nex","Macaca","360","TRUE","Wilson & Reeder","Genus"
"4121","GS2014-PT.nex","Microcebus","360","TRUE","Wilson & Reeder","Genus"
"4122","GS2014-PT.nex","Nycticebus","360","TRUE","Wilson & Reeder","Genus"
"4123","GS2014-PT.nex","Otolemur","360","TRUE","Wilson & Reeder","Genus"
"4125","GS2014-PT.nex","Perodicticus","360","TRUE","Wilson & Reeder","Genus"
"4126","GS2014-PT.nex","Propithecus","360","TRUE","Wilson & Reeder","Genus"
"4128","GS2014-PT.nex","Tarsius","360","TRUE","Wilson & Reeder","Genus"
"4129","GS2014-PT.nex","Varecia","360","TRUE","Wilson & Reeder","Genus"
"4269","GS2014-SG.nex","Puma_yagouaroundi","39","TRUE","Fritz Tree","Species"
"4270","GS2014-SG.nex","Puma_concolor","39","TRUE","Fritz Tree","Species"
"4271","GS2014-SG.nex","Acinonyx_jubatus","39","TRUE","Fritz Tree","Species"
"4272","GS2014-SG.nex","Panthera_pardus","39","TRUE","Fritz Tree","Species"
"4273","GS2014-SG.nex","Felis_pamiri","39","TRUE","Wilson & Reeder","Genus"
"4277","GS2014-TA.nex","Dasyurus_hallucatus","156","TRUE","Fritz Tree","Species"
"4278","GS2014-TA.nex","Dasyuroides_byrnei","156","TRUE","Fritz Tree","Species"
"4279","GS2014-TA.nex","Phascogale_tapoatafa","156","TRUE","Fritz Tree","Species"
"4280","GS2014-TA.nex","Antechinus_stuartii","156","TRUE","Fritz Tree","Species"
"4281","GS2014-TA.nex","Sminthopsis_macroura","156","TRUE","Fritz Tree","Species"
"4282","GS2014-TA.nex","Chaeropus_ecaudatus","156","TRUE","Wilson & Reeder","Species"
"4283","GS2014-TA.nex","Macrotis_lagotis","156","TRUE","Fritz Tree","Species"
"4284","GS2014-TA.nex","Macrotis_leucura","156","TRUE","Wilson & Reeder","Species"
"4286","GS2014-TA.nex","Peroryctes_broadbenti","156","TRUE","Fritz Tree","Species"
"4287","GS2014-TA.nex","Peroryctes_raffrayana","156","TRUE","Fritz Tree","Species"
"4288","GS2014-TA.nex","Microperoryctes_longicauda","156","TRUE","Fritz Tree","Species"
"4289","GS2014-TA.nex","Microperoryctes_papuensis","156","TRUE","Fritz Tree","Species"
"4290","GS2014-TA.nex","Rhynchomeles_prattorum","156","TRUE","Fritz Tree","Species"
"4291","GS2014-TA.nex","Echymipera_clara","156","TRUE","Fritz Tree","Species"
"4292","GS2014-TA.nex","Echymipera_davidi","156","TRUE","Fritz Tree","Species"
"4293","GS2014-TA.nex","Echymipera_kalubu","156","TRUE","Fritz Tree","Species"
"4294","GS2014-TA.nex","Echymipera_rufescens","156","TRUE","Fritz Tree","Species"
"4295","GS2014-TA.nex","Peroryctes_tedfordi_cf","156","TRUE","Wilson & Reeder","Genus"
"4296","GS2014-TA.nex","Peroryctes_cf","156","TRUE","Wilson & Reeder","Genus"
"4297","GS2014-TA.nex","Isoodon_auratus","156","TRUE","Fritz Tree","Species"
"4298","GS2014-TA.nex","Isoodon_obesulus","156","TRUE","Fritz Tree","Species"
"4299","GS2014-TA.nex","Isoodon_macrourus","156","TRUE","Fritz Tree","Species"
"4300","GS2014-TA.nex","Perameles_nasuta","156","TRUE","Fritz Tree","Species"
"4301","GS2014-TA.nex","Perameles_bougainville","156","TRUE","Fritz Tree","Species"
"4302","GS2014-TA.nex","Perameles_gunnii","156","TRUE","Fritz Tree","Species"
"4303","GS2014-TA.nex","Perameles_eremiana","156","TRUE","Wilson & Reeder","Species"
"4304","GS2014-TA.nex","Perameles_sobbei","156","TRUE","Wilson & Reeder","Genus"
"4305","GS2014-TA.nex","Perameles_bowensis","156","TRUE","Wilson & Reeder","Genus"
"4306","GS2014-TA.nex","Perameles_allinghamensis","156","TRUE","Wilson & Reeder","Genus"
"4327","GS2014-TF.nex","Physeter_catodon","278","TRUE","Fritz Tree","Species"
"4328","GS2014-TF.nex","Kogia_breviceps","278","TRUE","Fritz Tree","Species"
"4336","GS2014-TF.nex","Platanista_gangetica","278","TRUE","Fritz Tree","Species"
"4337","GS2014-TF.nex","Tasmacetus_shepherdi","278","TRUE","Fritz Tree","Species"
"4338","GS2014-TF.nex","Berardius_bairdii","278","TRUE","Fritz Tree","Species"
"4339","GS2014-TF.nex","Ziphius_cavirostris","278","TRUE","Fritz Tree","Species"
"4340","GS2014-TF.nex","Mesoplodon_ginkgodens","278","TRUE","Fritz Tree","Species"
"4342","GS2014-TF.nex","Lipotes_vexillifer","278","TRUE","Fritz Tree","Species"
"4344","GS2014-TF.nex","Inia_geoffrensis","278","TRUE","Fritz Tree","Species"
"4345","GS2014-TF.nex","Pontoporia_blainvillei","278","TRUE","Fritz Tree","Species"
"4353","GS2014-TF.nex","Delphinapterus_leucas","278","TRUE","Fritz Tree","Species"
"4354","GS2014-TF.nex","Monodon_monoceros","278","TRUE","Fritz Tree","Species"
"4364","GS2014-TF.nex","Phocoena_sinus","278","TRUE","Fritz Tree","Species"
"4365","GS2014-TF.nex","Phocoena_spinipinnis","278","TRUE","Fritz Tree","Species"
"4366","GS2014-TF.nex","Phocoena_dioptrica","278","TRUE","Fritz Tree","Species"
"4367","GS2014-TF.nex","Phocoena_phocoena","278","TRUE","Fritz Tree","Species"
"4368","GS2014-TF.nex","Phocoenoides_dalli","278","TRUE","Fritz Tree","Species"
"4369","GS2014-TF.nex","Neophocaena_phocaenoides","278","TRUE","Fritz Tree","Species"
"4370","GS2014-TF.nex","Lissodelphis_borealis","278","TRUE","Fritz Tree","Species"
"4371","GS2014-TF.nex","Cephalorhynchus_hectori","278","TRUE","Fritz Tree","Species"
"4372","GS2014-TF.nex","Lagenorhynchus_acutus","278","TRUE","Fritz Tree","Species"
"4373","GS2014-TF.nex","Orcaella_brevirostris","278","TRUE","Fritz Tree","Species"
"4374","GS2014-TF.nex","Orcinus_orca","278","TRUE","Fritz Tree","Species"
"4375","GS2014-TF.nex","Feresa_attenuata","278","TRUE","Fritz Tree","Species"
"4376","GS2014-TF.nex","Globicephala_macrorhynchus","278","TRUE","Fritz Tree","Species"
"4377","GS2014-TF.nex","Grampus_griseus","278","TRUE","Fritz Tree","Species"
"4379","GS2014-TF.nex","Peponocephala_electra","278","TRUE","Fritz Tree","Species"
"4380","GS2014-TF.nex","Pseudorca_crassidens","278","TRUE","Fritz Tree","Species"
